record_id,mainshock_id,subgroup_type,subgroup,draw,p_boot
us7000e532|depth|all_depth,us7000e532,depth,all_depth,73,0.5558622678565152
us7000e532|depth|all_depth,us7000e532,depth,all_depth,74,0.5086855113945646
us7000e532|depth|all_depth,us7000e532,depth,all_depth,75,0.5628882840380716
us7000e532|depth|all_depth,us7000e532,depth,all_depth,76,0.7494636856598786
us7000e532|depth|all_depth,us7000e532,depth,all_depth,77,0.5497267063066927
us7000e532|depth|all_depth,us7000e532,depth,all_depth,78,0.6740997969428549
us7000e532|depth|all_depth,us7000e532,depth,all_depth,79,0.6572146422808102
us7000e532|depth|all_depth,us7000e532,depth,all_depth,80,0.37844670306089245
us7000e532|depth|all_depth,us7000e532,depth,all_depth,81,0.7755248765677064
us7000e532|depth|all_depth,us7000e532,depth,all_depth,82,0.6598223394433989
us7000e532|depth|all_depth,us7000e532,depth,all_depth,83,0.5362749728807531
us7000e532|depth|all_depth,us7000e532,depth,all_depth,84,0.6886319654498504
us7000e532|depth|all_depth,us7000e532,depth,all_depth,85,0.6460611513970912
us7000e532|depth|all_depth,us7000e532,depth,all_depth,86,0.7253390936061362
us7000e532|depth|all_depth,us7000e532,depth,all_depth,87,0.7113229336361617
us7000e532|depth|all_depth,us7000e532,depth,all_depth,88,0.5928183202300247
us7000e532|depth|all_depth,us7000e532,depth,all_depth,89,0.6367521554234326
us7000e532|depth|all_depth,us7000e532,depth,all_depth,90,0.6226016750819264
us7000e532|depth|all_depth,us7000e532,depth,all_depth,91,0.7272184960982606
us7000e532|depth|all_depth,us7000e532,depth,all_depth,92,0.5969519586805743
us7000e532|depth|all_depth,us7000e532,depth,all_depth,93,0.5519291822715003
us7000e532|depth|all_depth,us7000e532,depth,all_depth,94,0.6698093943674845
us7000e532|depth|all_depth,us7000e532,depth,all_depth,95,0.7342662764151419
us7000e532|depth|all_depth,us7000e532,depth,all_depth,96,0.46344372940262085
us7000e532|depth|all_depth,us7000e532,depth,all_depth,97,0.6763329314547525
us7000e532|depth|all_depth,us7000e532,depth,all_depth,98,0.6914433840073331
us7000e532|depth|all_depth,us7000e532,depth,all_depth,99,0.6545716351017477
us7000e532|depth|all_depth,us7000e532,depth,all_depth,100,0.5795415117471238
us7000e532|depth|all_depth,us7000e532,depth,all_depth,101,0.5476049221239139
us7000e532|depth|all_depth,us7000e532,depth,all_depth,102,0.6918548362333795
us7000e532|depth|all_depth,us7000e532,depth,all_depth,103,0.7507282512845861
us7000e532|depth|all_depth,us7000e532,depth,all_depth,104,0.730965229643745
us7000e532|depth|all_depth,us7000e532,depth,all_depth,105,0.6594379671863134
us7000e532|depth|all_depth,us7000e532,depth,all_depth,106,0.7705513261725031
us7000e532|depth|all_depth,us7000e532,depth,all_depth,107,0.6666796843769969
us7000e532|depth|all_depth,us7000e532,depth,all_depth,108,0.6578641352965953
us7000e532|depth|all_depth,us7000e532,depth,all_depth,109,0.6929807234683288
us7000e532|depth|all_depth,us7000e532,depth,all_depth,110,0.5768966985310228
us7000e532|depth|all_depth,us7000e532,depth,all_depth,111,0.767029390394596
us7000e532|depth|all_depth,us7000e532,depth,all_depth,112,0.5974273741351239
us7000e532|depth|all_depth,us7000e532,depth,all_depth,113,0.5723675451784598
us7000e532|depth|all_depth,us7000e532,depth,all_depth,114,0.7334048473392162
us7000e532|depth|all_depth,us7000e532,depth,all_depth,115,0.6947370589679494
us7000e532|depth|all_depth,us7000e532,depth,all_depth,116,0.714243683699976
us7000e532|depth|all_depth,us7000e532,depth,all_depth,117,0.7413816647144551
us7000e532|depth|all_depth,us7000e532,depth,all_depth,118,0.7565704419025151
us7000e532|depth|all_depth,us7000e532,depth,all_depth,119,0.7339360764343296
us7000e532|depth|all_depth,us7000e532,depth,all_depth,120,0.6671133025358714
us7000e532|depth|all_depth,us7000e532,depth,all_depth,121,0.5243911420361898
us7000e532|depth|all_depth,us7000e532,depth,all_depth,122,0.523238670675858
us7000e532|depth|all_depth,us7000e532,depth,all_depth,123,0.6805086368655399
us7000e532|depth|all_depth,us7000e532,depth,all_depth,124,0.653708862206475
us7000e532|depth|all_depth,us7000e532,depth,all_depth,125,0.5272757980623644
us7000e532|depth|all_depth,us7000e532,depth,all_depth,126,0.5093551704773881
us7000e532|depth|all_depth,us7000e532,depth,all_depth,127,0.7015978755675168
us7000e532|depth|all_depth,us7000e532,depth,all_depth,128,0.5767349445079761
us7000e532|depth|all_depth,us7000e532,depth,all_depth,129,0.5940128135210895
us7000e532|depth|all_depth,us7000e532,depth,all_depth,130,0.6340236946813972
us7000e532|depth|all_depth,us7000e532,depth,all_depth,131,0.8006507010361279
us7000e532|depth|all_depth,us7000e532,depth,all_depth,132,0.6519059933554411
us7000e532|depth|all_depth,us7000e532,depth,all_depth,133,0.5971191312534531
us7000e532|depth|all_depth,us7000e532,depth,all_depth,134,0.6090512077889988
us7000e532|depth|all_depth,us7000e532,depth,all_depth,135,0.6281291022237044
us7000e532|depth|all_depth,us7000e532,depth,all_depth,136,0.7276934578592767
us7000e532|depth|all_depth,us7000e532,depth,all_depth,137,0.6791153347021149
us7000e532|depth|all_depth,us7000e532,depth,all_depth,138,0.6192574444654643
us7000e532|depth|all_depth,us7000e532,depth,all_depth,139,0.6946263976150434
us7000e532|depth|all_depth,us7000e532,depth,all_depth,140,0.6631768523862887
us7000e532|depth|all_depth,us7000e532,depth,all_depth,141,0.6445702745197734
us7000e532|depth|all_depth,us7000e532,depth,all_depth,142,0.619195402031337
us7000e532|depth|all_depth,us7000e532,depth,all_depth,143,0.7268863934991943
us7000e532|depth|all_depth,us7000e532,depth,all_depth,144,0.6575027252724585
us7000e532|depth|all_depth,us7000e532,depth,all_depth,145,0.6462530347769554
us7000e532|depth|all_depth,us7000e532,depth,all_depth,146,0.481814423731018
us7000e532|depth|all_depth,us7000e532,depth,all_depth,147,0.6070364826317515
us7000e532|depth|all_depth,us7000e532,depth,all_depth,148,0.6286826997444133
us7000e532|depth|all_depth,us7000e532,depth,all_depth,149,0.6553789671496254
us7000e532|depth|all_depth,us7000e532,depth,all_depth,150,0.6851508620272817
us7000e532|depth|all_depth,us7000e532,depth,all_depth,151,0.6475516429250618
us7000e532|depth|all_depth,us7000e532,depth,all_depth,152,0.6398098139095338
us7000e532|depth|all_depth,us7000e532,depth,all_depth,153,0.5395050723933401
us7000e532|depth|all_depth,us7000e532,depth,all_depth,154,0.6842279232823621
us7000e532|depth|all_depth,us7000e532,depth,all_depth,155,0.5900697384834005
us7000e532|depth|all_depth,us7000e532,depth,all_depth,156,0.5481721898680308
us7000e532|depth|all_depth,us7000e532,depth,all_depth,157,0.6555395185043045
us7000e532|depth|all_depth,us7000e532,depth,all_depth,158,0.52298299765224
us7000e532|depth|all_depth,us7000e532,depth,all_depth,159,0.5407834244750105
us7000e532|depth|all_depth,us7000e532,depth,all_depth,160,0.580930343405719
us7000e532|depth|all_depth,us7000e532,depth,all_depth,161,0.6403824846525303
us7000e532|depth|all_depth,us7000e532,depth,all_depth,162,0.6327667120336893
us7000e532|depth|all_depth,us7000e532,depth,all_depth,163,0.6141365956180855
us7000e532|depth|all_depth,us7000e532,depth,all_depth,164,0.7378378459229283
